publications	subject	new_object	is_creation	closure_predicates	closure_delta	new_object_label
	SGD:S000005884	GO:0031901	True	rdfs:subClassOf|BFO:0000050	5	early endosome membrane
	SGD:S000003941	GO:0017101	True	rdfs:subClassOf|BFO:0000050	4	aminoacyl-tRNA synthetase multienzyme complex
	SGD:S000003941	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003937	GO:0000045	True	rdfs:subClassOf|BFO:0000050	13	autophagosome assembly
	SGD:S000002871	GO:0006357	True	rdfs:subClassOf|BFO:0000050	0	regulation of transcription by RNA polymerase II
	SGD:S000002871	GO:0000981	True	rdfs:subClassOf|BFO:0000050	0	DNA-binding transcription factor activity, RNA polymerase II-specific
	SGD:S000002861	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000002861	GO:0042744	True	rdfs:subClassOf|BFO:0000050	4	hydrogen peroxide catabolic process
	SGD:S000005763	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001752	GO:0000139	True	rdfs:subClassOf|BFO:0000050	3	Golgi membrane
	SGD:S000001752	GO:0005537	True	rdfs:subClassOf|BFO:0000050	5	D-mannose binding
	SGD:S000001752	GO:0030134	True	rdfs:subClassOf|BFO:0000050	5	COPII-coated ER to Golgi transport vesicle
	SGD:S000001752	GO:0005793	True	rdfs:subClassOf|BFO:0000050	1	endoplasmic reticulum-Golgi intermediate compartment
	SGD:S000001752	GO:0005789	True	rdfs:subClassOf|BFO:0000050	5	endoplasmic reticulum membrane
	SGD:S000001752	GO:0006888	True	rdfs:subClassOf|BFO:0000050	10	endoplasmic reticulum to Golgi vesicle-mediated transport
	SGD:S000003490	GO:0004520	True	rdfs:subClassOf|BFO:0000050	0	DNA endonuclease activity
	SGD:S000005433	GO:0016973	True	rdfs:subClassOf|BFO:0000050	1	poly(A)+ mRNA export from nucleus
	SGD:S000005071	GO:0007010	True	rdfs:subClassOf|BFO:0000050	4	cytoskeleton organization
	SGD:S000000809	GO:0007023	True	rdfs:subClassOf|BFO:0000050	1	post-chaperonin tubulin folding pathway
	SGD:S000000809	GO:0000226	True	rdfs:subClassOf|BFO:0000050	4	microtubule cytoskeleton organization
	SGD:S000005060	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000005060	GO:0016567	True	rdfs:subClassOf|BFO:0000050	0	protein ubiquitination
	SGD:S000005060	GO:0032153	True	rdfs:subClassOf|BFO:0000050	0	cell division site
	SGD:S000005060	GO:0000151	True	rdfs:subClassOf|BFO:0000050	5	ubiquitin ligase complex
	SGD:S000005060	GO:0061630	True	rdfs:subClassOf|BFO:0000050	2	ubiquitin protein ligase activity
	SGD:S000005067	GO:0043065	True	rdfs:subClassOf|BFO:0000050	9	positive regulation of apoptotic process
	SGD:S000003849	GO:0043066	True	rdfs:subClassOf|BFO:0000050	4	negative regulation of apoptotic process
	SGD:S000003849	GO:0000281	True	rdfs:subClassOf|BFO:0000050	3	mitotic cytokinesis
	SGD:S000003849	GO:0007052	True	rdfs:subClassOf|BFO:0000050	0	mitotic spindle organization
	SGD:S000000898	GO:0031505	True	rdfs:subClassOf|BFO:0000050	2	fungal-type cell wall organization
	SGD:S000000277	GO:0000724	True	rdfs:subClassOf|BFO:0000050	3	double-strand break repair via homologous recombination
	SGD:S000006180	GO:0035615	True	rdfs:subClassOf|BFO:0000050	4	clathrin adaptor activity
	SGD:S000006180	GO:0030136	True	rdfs:subClassOf|BFO:0000050	0	clathrin-coated vesicle
	SGD:S000000017	GO:0140750	True	rdfs:subClassOf|BFO:0000050	2	nucleosome array spacer activity
	SGD:S000000017	GO:0000785	True	rdfs:subClassOf|BFO:0000050	0	chromatin
	SGD:S000000017	GO:0045944	True	rdfs:subClassOf|BFO:0000050	5	positive regulation of transcription by RNA polymerase II
	SGD:S000005438	GO:0038203	True	rdfs:subClassOf|BFO:0000050	8	TORC2 signaling
	SGD:S000005007	GO:0006415	True	rdfs:subClassOf|BFO:0000050	6	translational termination
	SGD:S000005007	GO:0036009	True	rdfs:subClassOf|BFO:0000050	2	protein-glutamine N-methyltransferase activity
	SGD:S000000458	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000000458	GO:0030008	True	rdfs:subClassOf|BFO:0000050	0	TRAPP complex
	SGD:S000003516	GO:0007030	True	rdfs:subClassOf|BFO:0000050	5	Golgi organization
	SGD:S000003516	GO:0005793	True	rdfs:subClassOf|BFO:0000050	1	endoplasmic reticulum-Golgi intermediate compartment
	SGD:S000005646	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000005584	GO:0051256	True	rdfs:subClassOf|BFO:0000050	1	mitotic spindle midzone assembly
	SGD:S000002410	GO:0043231	True	rdfs:subClassOf|BFO:0000050	0	intracellular membrane-bounded organelle
	SGD:S000001762	GO:0007097	True	rdfs:subClassOf|BFO:0000050	0	nuclear migration
	SGD:S000001762	GO:0007052	True	rdfs:subClassOf|BFO:0000050	2	mitotic spindle organization
	SGD:S000001762	GO:0031122	True	rdfs:subClassOf|BFO:0000050	2	cytoplasmic microtubule organization
	SGD:S000002423	GO:0044732	True	rdfs:subClassOf|BFO:0000050	3	mitotic spindle pole body
	SGD:S000002423	GO:0005876	True	rdfs:subClassOf|BFO:0000050	1	spindle microtubule
	SGD:S000003568	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000006036	GO:0007264	True	rdfs:subClassOf|BFO:0000050	3	small GTPase-mediated signal transduction
	SGD:S000006036	GO:0051286	True	rdfs:subClassOf|BFO:0000050	0	cell tip
	SGD:S000006036	GO:0030427	True	rdfs:subClassOf|BFO:0000050	0	site of polarized growth
	SGD:S000006036	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000003938	GO:0000324	True	rdfs:subClassOf|BFO:0000050	0	fungal-type vacuole
	SGD:S000003938	GO:0042626	True	rdfs:subClassOf|BFO:0000050	0	ATPase-coupled transmembrane transporter activity
	SGD:S000000207	GO:0032476	True	rdfs:subClassOf|BFO:0000050	4	polyprenyl diphosphate synthase complex
	SGD:S000005150	GO:0031491	True	rdfs:subClassOf|BFO:0000050	3	nucleosome binding
	SGD:S000000373	GO:0006457	True	rdfs:subClassOf|BFO:0000050	0	protein folding
	SGD:S000000373	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000000373	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001778	GO:0046474	True	rdfs:subClassOf|BFO:0000050	16	glycerophospholipid biosynthetic process
	SGD:S000003059	GO:0005829	True	rdfs:subClassOf|BFO:0000050	0	cytosol
	SGD:S000003059	GO:0051536	True	rdfs:subClassOf|BFO:0000050	0	iron-sulfur cluster binding
	SGD:S000000538	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000005284	GO:0005975	True	rdfs:subClassOf|BFO:0000050	1	carbohydrate metabolic process
	SGD:S000002313	GO:0051026	True	rdfs:subClassOf|BFO:0000050	10	chiasma assembly
	SGD:S000002232	GO:0033503	True	rdfs:subClassOf|BFO:0000050	7	HULC complex
	SGD:S000001532	GO:0009303	True	rdfs:subClassOf|BFO:0000050	15	rRNA transcription
	SGD:S000001265	GO:0005829	True	rdfs:subClassOf|BFO:0000050	0	cytosol
	SGD:S000001265	GO:0051536	True	rdfs:subClassOf|BFO:0000050	0	iron-sulfur cluster binding
	SGD:S000004264	GO:0043138	True	rdfs:subClassOf|BFO:0000050	0	3'-5' DNA helicase activity
	SGD:S000003342	GO:0055088	True	rdfs:subClassOf|BFO:0000050	3	lipid homeostasis
	SGD:S000003342	GO:0042171	True	rdfs:subClassOf|BFO:0000050	4	lysophosphatidic acid acyltransferase activity
	SGD:S000003342	GO:0006654	True	rdfs:subClassOf|BFO:0000050	8	phosphatidic acid biosynthetic process
	SGD:S000005436	GO:0010698	True	rdfs:subClassOf|BFO:0000050	5	acetyltransferase activator activity
	SGD:S000002716	GO:0006357	True	rdfs:subClassOf|BFO:0000050	0	regulation of transcription by RNA polymerase II
	SGD:S000002716	GO:0003712	True	rdfs:subClassOf|BFO:0000050	0	transcription coregulator activity
	SGD:S000005502	GO:0071034	True	rdfs:subClassOf|BFO:0000050	2	CUT catabolic process
	SGD:S000005502	GO:0071051	True	rdfs:subClassOf|BFO:0000050	4	poly(A)-dependent snoRNA 3'-end processing
	SGD:S000005502	GO:0000956	True	rdfs:subClassOf|BFO:0000050	18	nuclear-transcribed mRNA catabolic process
	SGD:S000005502	GO:0034475	True	rdfs:subClassOf|BFO:0000050	4	U4 snRNA 3'-end processing
	SGD:S000003168	GO:0006886	True	rdfs:subClassOf|BFO:0000050	1	intracellular protein transport
	SGD:S000003168	GO:0007030	True	rdfs:subClassOf|BFO:0000050	2	Golgi organization
	SGD:S000003168	GO:0005793	True	rdfs:subClassOf|BFO:0000050	1	endoplasmic reticulum-Golgi intermediate compartment
	SGD:S000000932	GO:0000981	True	rdfs:subClassOf|BFO:0000050	1	DNA-binding transcription factor activity, RNA polymerase II-specific
	SGD:S000000932	GO:0000987	True	rdfs:subClassOf|BFO:0000050	6	cis-regulatory region sequence-specific DNA binding
	SGD:S000000932	GO:0042594	True	rdfs:subClassOf|BFO:0000050	3	response to starvation
	SGD:S000004476	GO:0000049	True	rdfs:subClassOf|BFO:0000050	5	tRNA binding
	SGD:S000005032	GO:0000819	True	rdfs:subClassOf|BFO:0000050	3	sister chromatid segregation
	SGD:S000005032	GO:0000712	True	rdfs:subClassOf|BFO:0000050	1	resolution of meiotic recombination intermediates
	SGD:S000006222	GO:0006334	True	rdfs:subClassOf|BFO:0000050	9	nucleosome assembly
	SGD:S000005202	GO:0007094	True	rdfs:subClassOf|BFO:0000050	55	mitotic spindle assembly checkpoint signaling
	SGD:S000005202	GO:0006888	True	rdfs:subClassOf|BFO:0000050	3	endoplasmic reticulum to Golgi vesicle-mediated transport
	SGD:S000005202	GO:1990423	True	rdfs:subClassOf|BFO:0000050	10	RZZ complex
	SGD:S000004614	GO:0048312	True	rdfs:subClassOf|BFO:0000050	5	intracellular distribution of mitochondria
	SGD:S000003327	GO:0071028	True	rdfs:subClassOf|BFO:0000050	2	nuclear mRNA surveillance
	SGD:S000003327	GO:0016075	True	rdfs:subClassOf|BFO:0000050	1	rRNA catabolic process
	SGD:S000003327	GO:0071051	True	rdfs:subClassOf|BFO:0000050	4	poly(A)-dependent snoRNA 3'-end processing
	SGD:S000003327	GO:0034475	True	rdfs:subClassOf|BFO:0000050	4	U4 snRNA 3'-end processing
	SGD:S000003157	GO:0003729	True	rdfs:subClassOf|BFO:0000050	4	mRNA binding
	SGD:S000005218	GO:0016618	True	rdfs:subClassOf|BFO:0000050	0	hydroxypyruvate reductase [NAD(P)H] activity
	SGD:S000005218	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000038	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000000038	GO:0000307	True	rdfs:subClassOf|BFO:0000050	7	cyclin-dependent protein kinase holoenzyme complex
	SGD:S000005577	GO:2000640	True	rdfs:subClassOf|BFO:0000050	16	positive regulation of SREBP signaling pathway
	SGD:S000002939	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001562	GO:0008574	True	rdfs:subClassOf|BFO:0000050	1	plus-end-directed microtubule motor activity
	SGD:S000001562	GO:0016887	True	rdfs:subClassOf|BFO:0000050	7	ATP hydrolysis activity
	SGD:S000001562	GO:0005871	True	rdfs:subClassOf|BFO:0000050	3	kinesin complex
	SGD:S000001562	GO:0030705	True	rdfs:subClassOf|BFO:0000050	4	cytoskeleton-dependent intracellular transport
	SGD:S000002441	GO:0003700	True	rdfs:subClassOf|BFO:0000050	0	DNA-binding transcription factor activity
	SGD:S000002441	GO:0000976	True	rdfs:subClassOf|BFO:0000050	0	transcription cis-regulatory region binding
	SGD:S000003357	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000005474	GO:0016150	True	rdfs:subClassOf|BFO:0000050	1	translation release factor activity, codon nonspecific
	SGD:S000005474	GO:0070126	True	rdfs:subClassOf|BFO:0000050	1	mitochondrial translational termination
	SGD:S000001539	GO:0005509	True	rdfs:subClassOf|BFO:0000050	6	calcium ion binding
	SGD:S000003947	GO:0042026	True	rdfs:subClassOf|BFO:0000050	1	protein refolding
	SGD:S000003947	GO:0031072	True	rdfs:subClassOf|BFO:0000050	1	heat shock protein binding
	SGD:S000003947	GO:0044183	True	rdfs:subClassOf|BFO:0000050	0	protein folding chaperone
	SGD:S000003947	GO:0051085	True	rdfs:subClassOf|BFO:0000050	4	chaperone cofactor-dependent protein refolding
	SGD:S000003947	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000002308	GO:0005776	True	rdfs:subClassOf|BFO:0000050	2	autophagosome
	SGD:S000005572	GO:0003729	True	rdfs:subClassOf|BFO:0000050	1	mRNA binding
	SGD:S000002457	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000002457	GO:0046166	True	rdfs:subClassOf|BFO:0000050	6	glyceraldehyde-3-phosphate biosynthetic process
	SGD:S000002457	GO:0019563	True	rdfs:subClassOf|BFO:0000050	11	glycerol catabolic process
	SGD:S000003336	GO:0060261	True	rdfs:subClassOf|BFO:0000050	4	positive regulation of transcription initiation by RNA polymerase II
	SGD:S000003433	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000003433	GO:0005634	True	rdfs:subClassOf|BFO:0000050	15	nucleus
	SGD:S000003433	GO:0006414	True	rdfs:subClassOf|BFO:0000050	10	translational elongation
	SGD:S000000339	GO:0019901	True	rdfs:subClassOf|BFO:0000050	3	protein kinase binding
	SGD:S000000339	GO:0019005	True	rdfs:subClassOf|BFO:0000050	4	SCF ubiquitin ligase complex
	SGD:S000000339	GO:0061575	True	rdfs:subClassOf|BFO:0000050	2	cyclin-dependent protein serine/threonine kinase activator activity
	SGD:S000001462	GO:0001080	True	rdfs:subClassOf|BFO:0000050	15	nitrogen catabolite activation of transcription from RNA polymerase II promoter
	SGD:S000003690	GO:0006886	True	rdfs:subClassOf|BFO:0000050	1	intracellular protein transport
	SGD:S000003690	GO:0005770	True	rdfs:subClassOf|BFO:0000050	1	late endosome
	SGD:S000006236	GO:0019905	True	rdfs:subClassOf|BFO:0000050	1	syntaxin binding
	SGD:S000006236	GO:0045159	True	rdfs:subClassOf|BFO:0000050	3	myosin II binding
	SGD:S000006236	GO:0005096	True	rdfs:subClassOf|BFO:0000050	7	GTPase activator activity
	SGD:S000004532	GO:0006890	True	rdfs:subClassOf|BFO:0000050	1	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
	SGD:S000005313	GO:0006487	True	rdfs:subClassOf|BFO:0000050	0	protein N-linked glycosylation
	SGD:S000002259	GO:0044773	True	rdfs:subClassOf|BFO:0000050	9	mitotic DNA damage checkpoint signaling
	SGD:S000002465	GO:0006629	True	rdfs:subClassOf|BFO:0000050	0	lipid metabolic process
	SGD:S000000641	GO:0005615	True	rdfs:subClassOf|BFO:0000050	2	extracellular space
	SGD:S000003269	GO:0006631	True	rdfs:subClassOf|BFO:0000050	0	fatty acid metabolic process
	SGD:S000000914	GO:0097526	True	rdfs:subClassOf|BFO:0000050	0	spliceosomal tri-snRNP complex
	SGD:S000000914	GO:0000387	True	rdfs:subClassOf|BFO:0000050	5	spliceosomal snRNP assembly
	SGD:S000002671	GO:0000729	True	rdfs:subClassOf|BFO:0000050	2	DNA double-strand break processing
	SGD:S000002671	GO:0017108	True	rdfs:subClassOf|BFO:0000050	5	5'-flap endonuclease activity
	SGD:S000005589	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000002701	GO:0000175	True	rdfs:subClassOf|BFO:0000050	6	3'-5'-RNA exonuclease activity
	SGD:S000002701	GO:0006402	True	rdfs:subClassOf|BFO:0000050	13	mRNA catabolic process
	SGD:S000001538	GO:0016616	True	rdfs:subClassOf|BFO:0000050	0	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
	SGD:S000001538	GO:0048038	True	rdfs:subClassOf|BFO:0000050	3	quinone binding
	SGD:S000001149	GO:0015630	True	rdfs:subClassOf|BFO:0000050	1	microtubule cytoskeleton
	SGD:S000001149	GO:0005940	True	rdfs:subClassOf|BFO:0000050	0	septin ring
	SGD:S000001149	GO:0008104	True	rdfs:subClassOf|BFO:0000050	5	protein localization
	SGD:S000001149	GO:0061640	True	rdfs:subClassOf|BFO:0000050	0	cytoskeleton-dependent cytokinesis
	SGD:S000001149	GO:0032153	True	rdfs:subClassOf|BFO:0000050	0	cell division site
	SGD:S000004378	GO:0010008	True	rdfs:subClassOf|BFO:0000050	8	endosome membrane
	SGD:S000001058	GO:0035091	True	rdfs:subClassOf|BFO:0000050	3	phosphatidylinositol binding
	SGD:S000000852	GO:0070181	True	rdfs:subClassOf|BFO:0000050	6	small ribosomal subunit rRNA binding
	SGD:S000003466	GO:0046210	True	rdfs:subClassOf|BFO:0000050	5	nitric oxide catabolic process
	SGD:S000003466	GO:0071949	True	rdfs:subClassOf|BFO:0000050	6	FAD binding
	SGD:S000003466	GO:0071500	True	rdfs:subClassOf|BFO:0000050	2	cellular response to nitrosative stress
	SGD:S000005050	GO:0052658	True	rdfs:subClassOf|BFO:0000050	4	inositol-1,4,5-trisphosphate 5-phosphatase activity
	SGD:S000005050	GO:0016020	True	rdfs:subClassOf|BFO:0000050	1	membrane
	SGD:S000004957	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004957	GO:0004623	True	rdfs:subClassOf|BFO:0000050	1	phospholipase A2 activity
	SGD:S000004957	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000004957	GO:0046475	True	rdfs:subClassOf|BFO:0000050	4	glycerophospholipid catabolic process
	SGD:S000004957	GO:0005576	True	rdfs:subClassOf|BFO:0000050	1	extracellular region
	SGD:S000001548	GO:0070973	True	rdfs:subClassOf|BFO:0000050	3	protein localization to endoplasmic reticulum exit site
	SGD:S000001548	GO:0006888	True	rdfs:subClassOf|BFO:0000050	2	endoplasmic reticulum to Golgi vesicle-mediated transport
	SGD:S000002655	GO:0000086	True	rdfs:subClassOf|BFO:0000050	2	G2/M transition of mitotic cell cycle
	SGD:S000002655	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000002655	GO:0007093	True	rdfs:subClassOf|BFO:0000050	16	mitotic cell cycle checkpoint signaling
	SGD:S000001504	GO:0004860	True	rdfs:subClassOf|BFO:0000050	8	protein kinase inhibitor activity
	SGD:S000001839	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000003851	GO:0000932	True	rdfs:subClassOf|BFO:0000050	6	P-body
	SGD:S000003851	GO:0035925	True	rdfs:subClassOf|BFO:0000050	2	mRNA 3'-UTR AU-rich region binding
	SGD:S000003060	GO:0006405	True	rdfs:subClassOf|BFO:0000050	0	RNA export from nucleus
	SGD:S000003060	GO:0044614	True	rdfs:subClassOf|BFO:0000050	1	nuclear pore cytoplasmic filaments
	SGD:S000003060	GO:0008139	True	rdfs:subClassOf|BFO:0000050	3	nuclear localization sequence binding
	SGD:S000006403	GO:0090575	True	rdfs:subClassOf|BFO:0000050	4	RNA polymerase II transcription regulator complex
	SGD:S000004953	GO:0016567	True	rdfs:subClassOf|BFO:0000050	6	protein ubiquitination
	SGD:S000004953	GO:0061630	True	rdfs:subClassOf|BFO:0000050	2	ubiquitin protein ligase activity
	SGD:S000002915	GO:0000086	True	rdfs:subClassOf|BFO:0000050	4	G2/M transition of mitotic cell cycle
	SGD:S000002915	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000002915	GO:0007093	True	rdfs:subClassOf|BFO:0000050	0	mitotic cell cycle checkpoint signaling
	SGD:S000000517	GO:1990904	True	rdfs:subClassOf|BFO:0000050	2	ribonucleoprotein complex
	SGD:S000006022	GO:0008023	True	rdfs:subClassOf|BFO:0000050	7	transcription elongation factor complex
	SGD:S000002722	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000002722	GO:0071942	True	rdfs:subClassOf|BFO:0000050	4	XPC complex
	SGD:S000002722	GO:0000111	True	rdfs:subClassOf|BFO:0000050	4	nucleotide-excision repair factor 2 complex
	SGD:S000002722	GO:0003697	True	rdfs:subClassOf|BFO:0000050	1	single-stranded DNA binding
	SGD:S000002722	GO:0006298	True	rdfs:subClassOf|BFO:0000050	1	mismatch repair
	SGD:S000004418	GO:0016616	True	rdfs:subClassOf|BFO:0000050	2	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
	SGD:S000003220	GO:0000712	True	rdfs:subClassOf|BFO:0000050	1	resolution of meiotic recombination intermediates
	SGD:S000003340	GO:0007089	True	rdfs:subClassOf|BFO:0000050	11	traversing start control point of mitotic cell cycle
	SGD:S000003340	GO:0000082	True	rdfs:subClassOf|BFO:0000050	2	G1/S transition of mitotic cell cycle
	SGD:S000003340	GO:0005815	True	rdfs:subClassOf|BFO:0000050	5	microtubule organizing center
	SGD:S000002288	GO:0043021	True	rdfs:subClassOf|BFO:0000050	3	ribonucleoprotein complex binding
	SGD:S000000902	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000000819	GO:0034982	True	rdfs:subClassOf|BFO:0000050	1	mitochondrial protein processing
	SGD:S000001564	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000004362	GO:0051015	True	rdfs:subClassOf|BFO:0000050	2	actin filament binding
	SGD:S000000368	GO:0006886	True	rdfs:subClassOf|BFO:0000050	0	intracellular protein transport
	SGD:S000000368	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000002215	GO:0047372	True	rdfs:subClassOf|BFO:0000050	5	monoacylglycerol lipase activity
	SGD:S000002215	GO:0016020	True	rdfs:subClassOf|BFO:0000050	9	membrane
	SGD:S000006064	GO:0042273	True	rdfs:subClassOf|BFO:0000050	0	ribosomal large subunit biogenesis
	SGD:S000004516	GO:0030866	True	rdfs:subClassOf|BFO:0000050	8	cortical actin cytoskeleton organization
	SGD:S000004516	GO:0031505	True	rdfs:subClassOf|BFO:0000050	7	fungal-type cell wall organization
	SGD:S000004516	GO:0032185	True	rdfs:subClassOf|BFO:0000050	5	septin cytoskeleton organization
	SGD:S000004516	GO:0045121	True	rdfs:subClassOf|BFO:0000050	2	membrane raft
	SGD:S000003977	GO:0045944	True	rdfs:subClassOf|BFO:0000050	11	positive regulation of transcription by RNA polymerase II
	SGD:S000002514	GO:0005768	True	rdfs:subClassOf|BFO:0000050	5	endosome
	SGD:S000002514	GO:0072657	True	rdfs:subClassOf|BFO:0000050	5	protein localization to membrane
	SGD:S000004792	GO:0031533	True	rdfs:subClassOf|BFO:0000050	3	mRNA capping enzyme complex
	SGD:S000004792	GO:0006370	True	rdfs:subClassOf|BFO:0000050	4	7-methylguanosine mRNA capping
	SGD:S000004121	GO:0000978	True	rdfs:subClassOf|BFO:0000050	2	RNA polymerase II cis-regulatory region sequence-specific DNA binding
	SGD:S000002260	GO:0006297	True	rdfs:subClassOf|BFO:0000050	2	nucleotide-excision repair, DNA gap filling
	SGD:S000002260	GO:0006287	True	rdfs:subClassOf|BFO:0000050	2	base-excision repair, gap-filling
	SGD:S000002260	GO:0006261	True	rdfs:subClassOf|BFO:0000050	0	DNA-templated DNA replication
	SGD:S000000622	GO:0007264	True	rdfs:subClassOf|BFO:0000050	3	small GTPase-mediated signal transduction
	SGD:S000000622	GO:0019003	True	rdfs:subClassOf|BFO:0000050	1	GDP binding
	SGD:S000001295	GO:0034236	True	rdfs:subClassOf|BFO:0000050	6	protein kinase A catalytic subunit binding
	SGD:S000001295	GO:0007189	True	rdfs:subClassOf|BFO:0000050	6	adenylate cyclase-activating G protein-coupled receptor signaling pathway
	SGD:S000001295	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003137	GO:0000049	True	rdfs:subClassOf|BFO:0000050	1	tRNA binding
	SGD:S000004335	GO:0071970	True	rdfs:subClassOf|BFO:0000050	6	fungal-type cell wall (1->3)-beta-D-glucan biosynthetic process
	SGD:S000004335	GO:0031505	True	rdfs:subClassOf|BFO:0000050	0	fungal-type cell wall organization
	SGD:S000004335	GO:0009277	True	rdfs:subClassOf|BFO:0000050	3	fungal-type cell wall
	SGD:S000002923	GO:0045727	True	rdfs:subClassOf|BFO:0000050	9	positive regulation of translation
	SGD:S000002923	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000002214	GO:0033309	True	rdfs:subClassOf|BFO:0000050	1	SBF transcription complex
	SGD:S000003924	GO:0006897	True	rdfs:subClassOf|BFO:0000050	3	endocytosis
	SGD:S000003924	GO:0008017	True	rdfs:subClassOf|BFO:0000050	3	microtubule binding
	SGD:S000003924	GO:0005874	True	rdfs:subClassOf|BFO:0000050	9	microtubule
	SGD:S000003924	GO:0016020	True	rdfs:subClassOf|BFO:0000050	0	membrane
	SGD:S000006203	GO:0005199	True	rdfs:subClassOf|BFO:0000050	2	structural constituent of cell wall
	SGD:S000006203	GO:0031505	True	rdfs:subClassOf|BFO:0000050	8	fungal-type cell wall organization
	SGD:S000006203	GO:0009277	True	rdfs:subClassOf|BFO:0000050	4	fungal-type cell wall
	SGD:S000001709	GO:0008017	True	rdfs:subClassOf|BFO:0000050	2	microtubule binding
	SGD:S000001709	GO:0016020	True	rdfs:subClassOf|BFO:0000050	0	membrane
	SGD:S000001709	GO:0048312	True	rdfs:subClassOf|BFO:0000050	4	intracellular distribution of mitochondria
	SGD:S000001709	GO:0000266	True	rdfs:subClassOf|BFO:0000050	2	mitochondrial fission
	SGD:S000000797	GO:0005739	True	rdfs:subClassOf|BFO:0000050	5	mitochondrion
	SGD:S000002246	GO:0044615	True	rdfs:subClassOf|BFO:0000050	1	nuclear pore nuclear basket
	SGD:S000002246	GO:0006607	True	rdfs:subClassOf|BFO:0000050	7	NLS-bearing protein import into nucleus
	SGD:S000004707	GO:0005783	True	rdfs:subClassOf|BFO:0000050	5	endoplasmic reticulum
	SGD:S000004707	GO:0016020	True	rdfs:subClassOf|BFO:0000050	1	membrane
	SGD:S000001756	GO:0000785	True	rdfs:subClassOf|BFO:0000050	2	chromatin
	SGD:S000001756	GO:0003682	True	rdfs:subClassOf|BFO:0000050	1	chromatin binding
	SGD:S000005343	GO:0006879	True	rdfs:subClassOf|BFO:0000050	10	intracellular iron ion homeostasis
	SGD:S000005343	GO:0015677	True	rdfs:subClassOf|BFO:0000050	2	copper ion import
	SGD:S000002284	GO:0097352	True	rdfs:subClassOf|BFO:0000050	1	autophagosome maturation
	SGD:S000000891	GO:0007165	True	rdfs:subClassOf|BFO:0000050	5	signal transduction
	SGD:S000003478	GO:0001006	True	rdfs:subClassOf|BFO:0000050	9	RNA polymerase III type 3 promoter sequence-specific DNA binding
	SGD:S000003478	GO:0000995	True	rdfs:subClassOf|BFO:0000050	2	RNA polymerase III general transcription initiation factor activity
	SGD:S000003478	GO:0006383	True	rdfs:subClassOf|BFO:0000050	0	transcription by RNA polymerase III
	SGD:S000003478	GO:0097550	True	rdfs:subClassOf|BFO:0000050	2	transcription preinitiation complex
	SGD:S000004846	GO:0006361	True	rdfs:subClassOf|BFO:0000050	17	transcription initiation at RNA polymerase I promoter
	SGD:S000004846	GO:0000500	True	rdfs:subClassOf|BFO:0000050	5	RNA polymerase I upstream activating factor complex
